,StartDate,EndDate,ResponseId,Artist,Art_practice,Purchase_art,Professional_artist,AI_models_familiarity,Used_AI_art_models,Styleof_ownedby_AI_user,Styleof_ownedby_OG_artist,Styleof_ownedby_AI_company,Fair_compensation_tax_text,Required_disclosure,AI_pos_development_4art,AI_threat_2art_workers,Age,POC,Gender_identity,compensation_I_dont_need_profit,compensation_Other,compensation_donate_to_trainer,compensation_flat_fee,compensation_nocomp_but_no_forprofit,compensation_nocompt_noprofit4anyone,compensation_not_comfortable_with_any_listed_options,compensation_portion_from_derivatives,compensation_portion_from_model_creators,compensation_portion_of_any_profit_made,compensation_tax
449,2023-05-01 14:04:44,2023-05-01 14:08:24,R_1E09dv8zamigHzN,Yes,other,Yes,No,AI art generally,Yes,,1.0,1.0,,2.0,,,30-49,No,Male,False,False,False,False,False,False,False,True,False,False,False
450,2023-05-01 14:10:08,2023-05-01 14:15:39,R_3flOi1OmLs55YlA,Yes,paint,Yes,Yes,AI art generally,Yes,2.0,2.0,1.0,,3.0,,1.0,30-49,No,Male,False,False,False,False,True,False,False,False,False,False,False
451,2023-05-01 14:49:12,2023-05-01 15:01:28,R_1oiMcMILtOlASBc,Yes,Photography,Yes,Yes,AI art generally,Yes,,1.0,2.0,,3.0,3.0,3.0,30-49,No,Female,False,False,False,False,True,False,False,False,False,False,False
452,2023-05-01 14:09:42,2023-05-03 15:58:25,R_2ru0XyPFqEjnLab,Somewhat,Photography,Yes,No,AI art generally,Yes,1.0,2.0,1.0,,,2.0,,30-49,No,Female,False,False,False,False,True,False,False,False,False,False,False
453,2023-05-04 13:37:39,2023-05-04 13:48:11,R_1kH9fCRFH3reUZD,Yes,paint,Yes,Yes,AI art generally,Yes,1.0,,1.0,Housing and education,3.0,2.0,2.0,30-49,No,Female,False,False,False,False,False,False,False,False,False,False,True
454,2023-05-05 10:02:31,2023-05-05 10:07:20,R_xnPmQikja6hWhbj,Yes,paint,Yes,Yes,AI art generally,Yes,1.0,2.0,1.0,,,1.0,3.0,30-49,No,Male,False,False,False,False,False,False,False,False,True,False,False
455,2023-05-05 11:38:04,2023-05-05 11:44:47,R_0DFvYQJMoCxygFj,Yes,Photography,Yes,Yes,AI art generally,Yes,1.0,,1.0,,3.0,1.0,,30-49,No,Female,False,False,False,False,True,False,False,False,False,False,False
456,2023-04-28 12:40:28,2023-04-28 12:40:37,R_2qmw5njiT91efJM,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
457,2023-05-06 16:44:31,2023-05-06 16:50:55,R_qD9ZFWdZ0Ew5Qyt,Somewhat,craft,Yes,No,none,No,1.0,,2.0,,,2.0,,65 or older,No,Female,False,False,False,False,True,False,False,False,False,False,False
458,2023-05-01 10:40:05,2023-05-01 10:42:38,R_21AF0T0x7aOTtkN,Yes,music,No,No,none,No,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
459,2023-05-09 14:10:43,2023-05-09 14:12:53,R_12gv9DSjPKuibSH,Yes,writing,Yes,No,AI art generally,No,1.0,1.0,1.0,,,1.0,,18 - 29,No,Female,False,False,False,False,False,False,True,False,False,False,False
460,2023-05-10 14:22:34,2023-05-10 14:35:27,R_1M4gUKHTw3V61Bc,Yes,digital,Yes,Yes,AI art generally,Yes,3.0,,1.0,,2.0,3.0,2.0,50-64,No,Male,False,True,False,False,False,False,False,False,False,False,False
461,2023-05-11 7:33:02,2023-05-11 7:38:30,R_AGxH13a8KTTOgMx,Yes,designer,Yes,No,AI art generally,Yes,2.0,1.0,1.0,,3.0,,,30-49,No,Male,False,False,False,False,False,True,False,False,False,False,False
462,2023-05-12 10:55:29,2023-05-12 10:59:01,R_3Hq5cDPRTRCTdNr,Somewhat,designer,Yes,No,AI art generally,Yes,1.0,3.0,1.0,,3.0,1.0,3.0,30-49,No,Male,False,False,False,False,False,False,True,False,False,False,False
463,2023-05-12 15:40:15,2023-05-12 15:44:35,R_3ewRfGvSzE8ToEU,Yes,digital,Yes,Yes,AI art generally,Yes,1.0,,1.0,,3.0,1.0,3.0,30-49,No,Female,False,False,False,False,True,False,False,False,False,False,False
464,2023-05-13 9:55:18,2023-05-13 10:16:23,R_23Ug8WhYAUU7Db0,Yes,Photography,Yes,Yes,AI art generally,None of the above,2.0,2.0,2.0,,,2.0,2.0,50-64,No,Male,False,False,False,False,True,False,False,False,False,False,False
465,2023-05-19 15:23:40,2023-05-19 15:26:58,R_3p44T99mpgePMqI,Yes,designer,Yes,Yes,AI art generally,Yes,1.0,2.0,1.0,,3.0,1.0,,18 - 29,Yes,Female,False,False,False,False,True,False,False,False,False,False,False
466,2023-05-23 11:03:43,2023-05-23 11:06:33,R_1Ft6MPPX6YGyNzv,Yes,Photography,Yes,Yes,AI art generally,Yes,1.0,3.0,1.0,,3.0,1.0,,18 - 29,No,Male,False,False,False,False,True,False,False,False,False,False,False
467,2023-05-31 11:30:01,2023-05-31 11:36:34,R_ZreR6ogQs8Xz6Zb,Yes,digital,Yes,Yes,AI art generally,Yes,2.0,1.0,2.0,,1.0,2.0,1.0,30-49,No,Male,False,False,True,False,False,False,False,False,False,False,False
468,2023-05-31 11:37:11,2023-05-31 11:41:42,R_2ZTUYDyRs5lXSGh,Yes,Photography,Yes,Yes,AI art generally,No,1.0,3.0,1.0,,3.0,1.0,,18 - 29,No,Female,False,False,False,False,False,False,True,False,False,False,False
469,2023-05-31 11:53:26,2023-05-31 11:57:13,R_2D1bP6GIIxfotFk,Yes,Photography,Yes,Yes,AI art generally,Yes,3.0,1.0,1.0,,1.0,,,30-49,No,Male,False,False,True,False,False,False,False,False,False,False,False
470,2023-05-31 11:57:49,2023-05-31 12:06:41,R_9ZBVs6nOFRh6D9T,Yes,craft,Yes,Yes,AI art generally,Yes,2.0,2.0,2.0,,2.0,2.0,1.0,30-49,No,Male,False,False,False,False,True,False,False,False,False,False,False
471,2023-05-31 11:49:09,2023-05-31 12:08:55,R_1gzqc1TWg2YSk3M,Yes,paint,Yes,Yes,AI art generally,Yes,2.0,2.0,2.0,,2.0,3.0,2.0,50-64,No,Male,False,False,True,False,False,False,False,False,False,False,False
472,2023-05-31 13:17:51,2023-05-31 13:28:01,R_3NK6kQDyh7Yac4a,Yes,digital,Yes,Yes,AI art generally,Yes,1.0,2.0,1.0,,3.0,2.0,,30-49,No,Male,False,False,False,False,True,False,False,False,False,False,False
473,2023-05-31 14:08:12,2023-05-31 14:13:09,R_24qH1YVa7GQTEda,Yes,other,Yes,No,AI art generally,Yes,1.0,,1.0,,3.0,1.0,,30-49,No,Male,False,False,False,False,True,False,False,False,False,False,False
474,2023-05-31 14:34:24,2023-05-31 14:42:14,R_3NvUJZium46RPFI,Yes,paint,Yes,Yes,AI art generally,No,1.0,1.0,1.0,,3.0,1.0,2.0,50-64,No,Female,False,False,False,False,False,False,False,False,True,False,False
475,2023-05-31 15:48:29,2023-05-31 15:51:56,R_2wuGbI9cyNt13tq,Yes,digital,Yes,Yes,AI art generally,Yes,3.0,3.0,1.0,,3.0,2.0,1.0,65 or older,No,Male,False,False,False,True,False,False,False,False,False,False,False
476,2023-05-31 16:10:00,2023-05-31 16:19:40,R_8CweuzsdXwU9G5H,Yes,Photography,Yes,Yes,AI art generally,Yes,,1.0,1.0,,2.0,,1.0,65 or older,No,Female,False,False,False,False,True,False,False,False,False,False,False
477,2023-05-31 16:46:13,2023-05-31 16:49:55,R_a48TsRbTbvtung5,Yes,Photography,Yes,Yes,AI art generally,Yes,2.0,1.0,1.0,,,3.0,1.0,18 - 29,No,Male,False,False,True,False,False,False,False,False,False,False,False
478,2023-05-31 16:48:19,2023-05-31 16:51:01,R_5Abg8lEaGL7yzgl,Somewhat,Photography,No,No,AI art generally,No,1.0,,1.0,,3.0,3.0,1.0,18 - 29,Yes,Male,False,False,False,False,False,True,False,False,False,False,False
479,2023-05-31 16:46:35,2023-05-31 16:52:22,R_12yiHbCMFxlF0M0,Somewhat,not artist,Yes,No,AI art generally,Yes,2.0,2.0,2.0,,,2.0,3.0,30-49,No,Male,False,False,True,False,False,False,False,False,False,False,False
480,2023-05-31 16:49:24,2023-05-31 16:56:28,R_1M6EYONGbGqCeHS,No,not artist,No,No,AI art generally,Yes,,1.0,1.0,,,,,18 - 29,No,Male,False,False,False,False,False,False,False,True,False,False,False
481,2023-05-31 16:53:36,2023-05-31 16:57:44,R_2t8T8D6uovXuMgD,Somewhat,digital,Yes,No,AI art generally,Yes,1.0,1.0,1.0,art and culture,,2.0,2.0,30-49,No,Male,False,False,False,False,True,False,False,False,False,False,False
482,2023-05-31 16:57:05,2023-05-31 17:03:08,R_3yBBtmECKB4xjBD,Somewhat,drawing,Yes,No,AI art generally,Yes,2.0,1.0,1.0,,,,1.0,18 - 29,No,Male,False,False,False,True,False,False,False,False,False,False,False
483,2023-05-31 17:00:30,2023-05-31 17:04:53,R_27wH3F0YvarCFaa,Yes,illustration,Yes,Prefer not to respond,AI art generally,Yes,3.0,1.0,1.0,,2.0,3.0,1.0,18 - 29,No,Non-binary,False,False,True,False,False,False,False,False,False,False,False
484,2023-05-31 17:02:28,2023-05-31 17:06:50,R_1FaYyz4Z6ziDV80,Yes,designer,Yes,No,AI art generally,Yes,1.0,1.0,1.0,,3.0,2.0,,18 - 29,No,Female,False,False,False,False,True,False,False,False,False,False,False
485,2023-05-31 17:08:43,2023-05-31 17:11:47,R_308XhrleeNNfmoI,Yes,designer,No,No,AI art generally,Yes,,1.0,1.0,,,3.0,3.0,18 - 29,No,Female,False,False,True,False,False,False,False,False,False,False,False
486,2023-05-31 16:57:29,2023-05-31 17:11:48,R_1KllOrC2OuHNTSx,Yes,illustration,Yes,Yes,AI art generally,No,1.0,1.0,1.0,,3.0,1.0,3.0,30-49,No,Male,False,False,False,False,False,False,True,False,False,False,False
487,2023-05-31 17:08:40,2023-05-31 17:12:17,R_PHG5rMDzNMi9WoN,Somewhat,Photography,Yes,No,AI art generally,Yes,3.0,1.0,1.0,,,,2.0,30-49,No,Male,False,False,True,False,False,False,False,False,False,False,False
488,2023-05-31 18:47:29,2023-05-31 18:52:35,R_yx2nbkjDVazIPTj,Yes,paint,Yes,Yes,AI art generally,Yes,1.0,1.0,1.0,,2.0,,,50-64,No,Male,False,False,False,True,False,False,False,False,False,False,False
489,2023-05-31 19:14:36,2023-05-31 19:20:06,R_2cvGPkSh0TpaqO1,Yes,sculpture,Yes,Yes,AI art generally,Yes,2.0,1.0,1.0,,3.0,1.0,,30-49,No,Male,False,False,False,False,True,False,False,False,False,False,False
490,2023-05-31 19:06:22,2023-05-31 19:27:51,R_1d5IoOmwcSD3Y5z,Somewhat,designer,No,No,AI_Deeplearning_GANS,No,1.0,1.0,1.0,,,1.0,,18 - 29,No,Male,False,False,False,False,True,False,False,False,False,False,False
491,2023-05-31 21:36:12,2023-05-31 21:41:04,R_3sn6jzZnfNlUmnd,Yes,Photography,Yes,No,AI art generally,Yes,1.0,1.0,1.0,,3.0,,,18 - 29,No,Non-binary,False,False,False,False,False,False,False,False,True,False,False
492,2023-05-31 22:26:14,2023-05-31 22:30:28,R_1C8fKSFserrTZPr,Yes,paint,Yes,Prefer not to respond,AI art generally,Yes,2.0,2.0,2.0,,,1.0,,30-49,No,Male,False,False,False,False,False,False,False,True,False,False,False
493,2023-05-31 23:03:30,2023-05-31 23:08:21,R_2DRBKtAZzq7YDRN,Yes,other,Yes,Yes,AI art generally,Yes,2.0,1.0,2.0,,3.0,1.0,3.0,30-49,No,Male,False,False,False,False,True,False,False,False,False,False,False
494,2023-06-01 7:16:23,2023-06-01 7:23:24,R_3ltVWBie8mnaIKE,Yes,sculpture,Yes,Yes,AI art generally,Yes,1.0,3.0,1.0,,3.0,2.0,2.0,50-64,No,Male,False,False,False,False,False,True,False,False,False,False,False
495,2023-06-01 8:12:05,2023-06-01 8:17:01,R_RLANJOCKLcqiqEp,Yes,Photography,Yes,Yes,AI art generally,Yes,,,1.0,,3.0,2.0,2.0,50-64,No,Female,False,False,False,False,False,False,False,True,False,False,False
496,2023-06-01 20:27:27,2023-06-01 20:32:57,R_3DusCel7PIJ4kOC,Yes,Photography,Yes,Yes,AI art generally,Yes,1.0,,1.0,"Artist funds, grants, health care ",3.0,2.0,,30-49,No,Male,False,False,False,False,True,False,False,False,False,False,False
497,2023-06-02 3:40:46,2023-06-02 3:44:40,R_1mKSbFJ9jrau9LK,Yes,Photography,No,No,AI art generally,No,1.0,3.0,1.0,,3.0,1.0,3.0,50-64,No,Male,False,False,False,False,True,False,False,False,False,False,False
498,2023-06-01 8:23:57,2023-06-05 12:04:39,R_26mVR9qndZPoSF6,Yes,Photography,Yes,No,AI art generally,Yes,,1.0,1.0,,2.0,3.0,2.0,30-49,No,Female,False,False,False,False,True,False,False,False,False,False,False
499,2023-05-31 16:48:26,2023-05-31 16:48:58,R_1gUss9ixUV9dGS8,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
500,2023-05-31 16:50:45,2023-05-31 16:53:10,R_sSDJrNRKb9nmkMN,Yes,designer,Yes,Yes,AI art generally,Yes,1.0,1.0,1.0,,,,,,,,False,False,False,False,True,False,False,False,False,False,False
501,2023-05-31 17:09:11,2023-05-31 17:12:19,R_2CvSPBRjRFcGlAv,Yes,designer,Yes,Yes,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
502,2023-06-01 10:49:43,2023-06-01 10:52:25,R_1gNiLHdO2skXH32,No,not artist,No,No,AI_Deeplearning_GANS,Yes,2.0,1.0,2.0,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
503,2023-06-09 10:45:07,2023-06-09 10:52:44,R_YR2qq6qe9W9SGsN,Yes,Photography,Yes,Yes,AI art generally,Yes,,,1.0,,3.0,,2.0,30-49,Yes,Male,False,False,True,False,False,False,False,False,False,False,False
504,2023-06-12 14:48:43,2023-06-12 14:56:29,R_2vZGoXmVWuqwVCH,Yes,paint,Yes,Yes,AI art generally,Yes,1.0,1.0,1.0,,3.0,,,30-49,No,Female,False,False,False,True,False,False,False,False,False,False,False
505,2023-06-13 15:57:59,2023-06-13 17:33:35,R_3nNSd6jfwMlgz84,Yes,Photography,Yes,Yes,AI art generally,Yes,2.0,1.0,1.0,,3.0,2.0,1.0,30-49,No,Male,False,False,False,False,True,False,False,False,False,False,False
506,2023-06-17 9:11:17,2023-06-17 9:17:36,R_b92OtWDYZ3OqxjP,Somewhat,designer,Yes,Yes,AI art generally,Yes,3.0,2.0,1.0,,1.0,3.0,1.0,50-64,No,Female,False,False,True,False,False,False,False,False,False,False,False
507,2023-06-15 19:05:38,2023-06-15 19:07:40,R_1F5sFJghNlvQ6GJ,Somewhat,Photography,Yes,No,AI art generally,No,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
508,2023-07-04 13:00:46,2023-07-04 14:24:02,R_3nOBtBlwWorVJt5,Yes,sculpture,No,Yes,AI art generally,No,2.0,,1.0,,3.0,1.0,1.0,30-49,No,Non-binary,False,False,False,False,False,True,False,False,False,False,False
509,2023-07-04 14:24:54,2023-07-04 14:30:43,R_3nqtygUFqZMVyVM,Yes,paint,Yes,Yes,AI art generally,No,1.0,3.0,1.0,,3.0,1.0,3.0,30-49,No,Male,False,True,False,False,False,False,False,False,False,False,False
510,2023-07-28 13:31:59,2023-07-28 13:35:38,R_r7OWwOHlXgeV6NP,Yes,paint,Yes,Yes,AI art generally,Yes,2.0,2.0,1.0,,,,1.0,50-64,No,Male,False,False,False,False,False,False,False,True,False,False,False
511,2023-08-18 21:15:25,2023-08-18 21:20:33,R_WqTDSKDmnWyOeKl,Yes,craft,Yes,Yes,AI art generally,No,1.0,3.0,1.0,,3.0,1.0,3.0,30-49,No,Female,False,False,False,False,False,False,False,False,False,True,False
512,2023-08-27 13:29:36,2023-08-27 22:32:38,R_W2qoydVMZ4wSxJ7,Yes,craft,Yes,Yes,AI art generally,Yes,1.0,1.0,1.0,"It should support the arts, museums, etc. It should continue to support the creation of human art, because that's what's needed to create AI in the first place. ",3.0,2.0,,30-49,No,Female,False,False,False,False,False,False,False,False,True,False,False
513,2023-09-08 20:28:50,2023-09-08 20:35:17,R_AodURXm6NYUNIJP,Yes,paint,Yes,Prefer not to respond,none,No,2.0,2.0,2.0,,2.0,2.0,2.0,50-64,No,Male,True,False,False,False,False,False,False,False,False,False,False
